NAME,GEO_ID,B03002_012E,B03002_013E,B03002_014E,B03002_015E,B03002_016E,B03002_017E,B03002_018E,B03002_019E,B03002_020E,B03002_021E,state,county,tract,block group
"Block Group 4, Census Tract 2013, Alexandria city, Virginia",515102013004,51,6,0,0,0,0,7,38,6,32,51,510,201300,4
"Block Group 3, Census Tract 2014, Alexandria city, Virginia",515102014003,300,269,0,0,0,0,31,0,0,0,51,510,201400,3
"Block Group 2, Census Tract 2018.04, Alexandria city, Virginia",515102018042,115,16,99,0,0,0,0,0,0,0,51,510,201804,2
"Block Group 2, Census Tract 2018.05, Alexandria city, Virginia",515102018052,50,19,0,0,0,0,0,31,0,31,51,510,201805,2
"Block Group 1, Census Tract 2019, Alexandria city, Virginia",515102019001,40,40,0,0,0,0,0,0,0,0,51,510,201900,1
"Block Group 2, Census Tract 2020.01, Alexandria city, Virginia",515102020012,0,0,0,0,0,0,0,0,0,0,51,510,202001,2
"Block Group 2, Census Tract 2020.02, Alexandria city, Virginia",515102020022,98,53,6,0,9,0,14,16,8,8,51,510,202002,2
"Block Group 2, Census Tract 201, Bristol city, Virginia",515200201002,0,0,0,0,0,0,0,0,0,0,51,520,20100,2
"Block Group 2, Census Tract 202.01, Bristol city, Virginia",515200202012,0,0,0,0,0,0,0,0,0,0,51,520,20201,2
"Block Group 2, Census Tract 202.02, Bristol city, Virginia",515200202022,44,0,0,0,0,0,0,44,44,0,51,520,20202,2
"Block Group 3, Census Tract 203, Bristol city, Virginia",515200203003,0,0,0,0,0,0,0,0,0,0,51,520,20300,3
"Block Group 3, Census Tract 204, Bristol city, Virginia",515200204003,0,0,0,0,0,0,0,0,0,0,51,520,20400,3
"Block Group 1, Census Tract 9306.01, Buena Vista city, Virginia",515309306011,11,0,0,0,0,0,11,0,0,0,51,530,930601,1
"Block Group 1, Census Tract 9306.02, Buena Vista city, Virginia",515309306021,0,0,0,0,0,0,0,0,0,0,51,530,930602,1
"Block Group 2, Census Tract 2.01, Charlottesville city, Virginia",515400002012,88,0,0,0,0,0,8,80,73,7,51,540,201,2
"Block Group 2, Census Tract 2.02, Charlottesville city, Virginia",515400002022,60,60,0,0,0,0,0,0,0,0,51,540,202,2
"Block Group 2, Census Tract 3.02, Charlottesville city, Virginia",515400003022,223,223,0,0,0,0,0,0,0,0,51,540,302,2
"Block Group 3, Census Tract 6, Charlottesville city, Virginia",515400006003,32,27,0,0,0,0,3,2,0,2,51,540,600,3
"Block Group 3, Census Tract 7, Charlottesville city, Virginia",515400007003,24,24,0,0,0,0,0,0,0,0,51,540,700,3
"Block Group 2, Census Tract 8, Charlottesville city, Virginia",515400008002,36,36,0,0,0,0,0,0,0,0,51,540,800,2
"Block Group 1, Census Tract 9, Charlottesville city, Virginia",515400009001,4,0,0,0,0,0,0,4,4,0,51,540,900,1
"Block Group 2, Census Tract 10, Charlottesville city, Virginia",515400010002,73,39,1,0,0,0,0,33,33,0,51,540,1000,2
"Block Group 1, Census Tract 200.02, Chesapeake city, Virginia",515500200021,327,85,176,0,0,0,0,66,66,0,51,550,20002,1
"Block Group 1, Census Tract 200.03, Chesapeake city, Virginia",515500200031,0,0,0,0,0,0,0,0,0,0,51,550,20003,1
"Block Group 4, Census Tract 200.03, Chesapeake city, Virginia",515500200034,110,110,0,0,0,0,0,0,0,0,51,550,20003,4
"Block Group 2, Census Tract 201, Chesapeake city, Virginia",515500201002,52,52,0,0,0,0,0,0,0,0,51,550,20100,2
"Block Group 1, Census Tract 202, Chesapeake city, Virginia",515500202001,0,0,0,0,0,0,0,0,0,0,51,550,20200,1
"Block Group 3, Census Tract 202, Chesapeake city, Virginia",515500202003,0,0,0,0,0,0,0,0,0,0,51,550,20200,3
"Block Group 2, Census Tract 203, Chesapeake city, Virginia",515500203002,20,0,15,0,0,0,3,2,2,0,51,550,20300,2
"Block Group 3, Census Tract 204, Chesapeake city, Virginia",515500204003,0,0,0,0,0,0,0,0,0,0,51,550,20400,3
"Block Group 2, Census Tract 206, Chesapeake city, Virginia",515500206002,83,0,0,0,0,0,83,0,0,0,51,550,20600,2
"Block Group 1, Census Tract 207, Chesapeake city, Virginia",515500207001,571,222,20,0,0,0,329,0,0,0,51,550,20700,1
"Block Group 3, Census Tract 208.09, Chesapeake city, Virginia",515500208093,0,0,0,0,0,0,0,0,0,0,51,550,20809,3
"Block Group 2, Census Tract 208.11, Chesapeake city, Virginia",515500208112,344,133,0,0,0,0,48,163,163,0,51,550,20811,2
"Block Group 1, Census Tract 208.13, Chesapeake city, Virginia",515500208131,57,0,0,0,0,0,57,0,0,0,51,550,20813,1
"Block Group 2, Census Tract 208.14, Chesapeake city, Virginia",515500208142,95,36,59,0,0,0,0,0,0,0,51,550,20814,2
"Block Group 2, Census Tract 209.03, Chesapeake city, Virginia",515500209032,73,55,18,0,0,0,0,0,0,0,51,550,20903,2
"Block Group 1, Census Tract 209.07, Chesapeake city, Virginia",515500209071,15,0,15,0,0,0,0,0,0,0,51,550,20907,1
"Block Group 1, Census Tract 501, Frederick County, Virginia",510690501001,35,18,0,0,0,0,17,0,0,0,51,69,50100,1
"Block Group 4, Census Tract 501, Frederick County, Virginia",510690501004,189,126,0,0,0,0,63,0,0,0,51,69,50100,4
"Block Group 3, Census Tract 502, Frederick County, Virginia",510690502003,45,45,0,0,0,0,0,0,0,0,51,69,50200,3
"Block Group 3, Census Tract 503, Frederick County, Virginia",510690503003,18,0,0,0,0,0,0,18,0,18,51,69,50300,3
"Block Group 2, Census Tract 504.01, Frederick County, Virginia",510690504012,25,25,0,0,0,0,0,0,0,0,51,69,50401,2
"Block Group 2, Census Tract 504.02, Frederick County, Virginia",510690504022,0,0,0,0,0,0,0,0,0,0,51,69,50402,2
"Block Group 3, Census Tract 505, Frederick County, Virginia",510690505003,15,15,0,0,0,0,0,0,0,0,51,69,50500,3
"Block Group 1, Census Tract 506, Frederick County, Virginia",510690506001,47,39,0,0,0,0,0,8,8,0,51,69,50600,1
"Block Group 1, Census Tract 507, Frederick County, Virginia",510690507001,135,65,0,0,0,0,12,58,52,6,51,69,50700,1
"Block Group 2, Census Tract 508.01, Frederick County, Virginia",510690508012,239,227,0,0,0,0,0,12,12,0,51,69,50801,2
"Block Group 1, Census Tract 510.02, Frederick County, Virginia",510690510021,273,273,0,0,0,0,0,0,0,0,51,69,51002,1
"Block Group 4, Census Tract 510.02, Frederick County, Virginia",510690510024,0,0,0,0,0,0,0,0,0,0,51,69,51002,4
"Block Group 3, Census Tract 511.02, Frederick County, Virginia",510690511023,106,106,0,0,0,0,0,0,0,0,51,69,51102,3
"Block Group 2, Census Tract 511.03, Frederick County, Virginia",510690511032,185,168,0,0,0,0,17,0,0,0,51,69,51103,2
"Block Group 1, Census Tract 9301, Giles County, Virginia",510719301001,2,2,0,0,0,0,0,0,0,0,51,71,930100,1
"Block Group 2, Census Tract 9302, Giles County, Virginia",510719302002,103,61,0,0,0,0,0,42,42,0,51,71,930200,2
"Block Group 2, Census Tract 9303, Giles County, Virginia",510719303002,0,0,0,0,0,0,0,0,0,0,51,71,930300,2
"Block Group 4, Census Tract 9303, Giles County, Virginia",510719303004,30,28,0,0,0,0,0,2,0,2,51,71,930300,4
"Block Group 1, Census Tract 9304, Giles County, Virginia",510719304001,10,10,0,0,0,0,0,0,0,0,51,71,930400,1
"Block Group 4, Census Tract 9304, Giles County, Virginia",510719304004,21,21,0,0,0,0,0,0,0,0,51,71,930400,4
"Block Group 1, Census Tract 1001.02, Gloucester County, Virginia",510731001021,190,128,0,0,0,0,62,0,0,0,51,73,100102,1
"Block Group 2, Census Tract 1002.01, Gloucester County, Virginia",510731002012,107,107,0,0,0,0,0,0,0,0,51,73,100201,2
"Block Group 2, Census Tract 1002.02, Gloucester County, Virginia",510731002022,241,241,0,0,0,0,0,0,0,0,51,73,100202,2
"Block Group 3, Census Tract 1002.03, Gloucester County, Virginia",510731002033,49,49,0,0,0,0,0,0,0,0,51,73,100203,3
"Block Group 2, Census Tract 1003.01, Gloucester County, Virginia",510731003012,0,0,0,0,0,0,0,0,0,0,51,73,100301,2
"Block Group 1, Census Tract 4003, Goochland County, Virginia",510754003001,14,8,0,0,0,0,6,0,0,0,51,75,400300,1
"Block Group 3, Census Tract 4004, Goochland County, Virginia",510754004003,0,0,0,0,0,0,0,0,0,0,51,75,400400,3
"Block Group 2, Census Tract 4005, Goochland County, Virginia",510754005002,18,18,0,0,0,0,0,0,0,0,51,75,400500,2
"Block Group 2, Census Tract 601.01, Grayson County, Virginia",510770601012,122,122,0,0,0,0,0,0,0,0,51,77,60101,2
"Block Group 2, Census Tract 601.02, Grayson County, Virginia",510770601022,0,0,0,0,0,0,0,0,0,0,51,77,60102,2
"Block Group 1, Census Tract 602.01, Grayson County, Virginia",510770602011,56,56,0,0,0,0,0,0,0,0,51,77,60201,1
"Block Group 1, Census Tract 602.02, Grayson County, Virginia",510770602021,2,2,0,0,0,0,0,0,0,0,51,77,60202,1
"Block Group 3, Census Tract 602.02, Grayson County, Virginia",510770602023,0,0,0,0,0,0,0,0,0,0,51,77,60202,3
"Block Group 1, Census Tract 301.01, Greene County, Virginia",510790301011,10,10,0,0,0,0,0,0,0,0,51,79,30101,1
"Block Group 2, Census Tract 301.02, Greene County, Virginia",510790301022,0,0,0,0,0,0,0,0,0,0,51,79,30102,2
"Block Group 1, Census Tract 302.01, Greene County, Virginia",510790302011,219,0,219,0,0,0,0,0,0,0,51,79,30201,1
"Block Group 4, Census Tract 302.01, Greene County, Virginia",510790302014,263,0,0,0,0,0,263,0,0,0,51,79,30201,4
"Block Group 1, Census Tract 8801.01, Greensville County, Virginia",510818801011,0,0,0,0,0,0,0,0,0,0,51,81,880101,1
"Block Group 4, Census Tract 8801.01, Greensville County, Virginia",510818801014,19,0,19,0,0,0,0,0,0,0,51,81,880101,4
"Block Group 2, Census Tract 8802, Greensville County, Virginia",510818802002,11,11,0,0,0,0,0,0,0,0,51,81,880200,2
"Block Group 2, Census Tract 9303.02, Halifax County, Virginia",510839303022,0,0,0,0,0,0,0,0,0,0,51,83,930302,2
"Block Group 1, Census Tract 209.09, Chesapeake city, Virginia",515500209091,106,0,0,0,106,0,0,0,0,0,51,550,20909,1
"Block Group 1, Census Tract 209.11, Chesapeake city, Virginia",515500209111,0,0,0,0,0,0,0,0,0,0,51,550,20911,1
"Block Group 1, Census Tract 209.12, Chesapeake city, Virginia",515500209121,30,30,0,0,0,0,0,0,0,0,51,550,20912,1
"Block Group 1, Census Tract 210.04, Chesapeake city, Virginia",515500210041,277,171,0,0,0,0,35,71,0,71,51,550,21004,1
"Block Group 4, Census Tract 210.04, Chesapeake city, Virginia",515500210044,99,99,0,0,0,0,0,0,0,0,51,550,21004,4
"Block Group 3, Census Tract 210.05, Chesapeake city, Virginia",515500210053,201,165,0,0,0,0,0,36,36,0,51,550,21005,3
"Block Group 1, Census Tract 210.10, Chesapeake city, Virginia",515500210101,97,65,0,0,0,0,32,0,0,0,51,550,21010,1
"Block Group 1, Census Tract 210.11, Chesapeake city, Virginia",515500210111,154,96,0,0,0,0,42,16,16,0,51,550,21011,1
"Block Group 2, Census Tract 210.12, Chesapeake city, Virginia",515500210122,0,0,0,0,0,0,0,0,0,0,51,550,21012,2
"Block Group 2, Census Tract 212, Chesapeake city, Virginia",515500212002,56,44,0,0,0,0,12,0,0,0,51,550,21200,2
"Block Group 2, Census Tract 213.01, Chesapeake city, Virginia",515500213012,63,54,0,0,0,0,0,9,0,9,51,550,21301,2
"Block Group 1, Census Tract 213.04, Chesapeake city, Virginia",515500213041,77,19,0,0,0,0,0,58,46,12,51,550,21304,1
"Block Group 1, Census Tract 213.06, Chesapeake city, Virginia",515500213061,23,23,0,0,0,0,0,0,0,0,51,550,21306,1
"Block Group 2, Census Tract 214.02, Chesapeake city, Virginia",515500214022,0,0,0,0,0,0,0,0,0,0,51,550,21402,2
"Block Group 1, Census Tract 214.03, Chesapeake city, Virginia",515500214031,309,41,268,0,0,0,0,0,0,0,51,550,21403,1
"Block Group 1, Census Tract 214.05, Chesapeake city, Virginia",515500214051,263,194,0,0,0,0,69,0,0,0,51,550,21405,1
"Block Group 1, Census Tract 214.07, Chesapeake city, Virginia",515500214071,27,0,0,0,0,0,27,0,0,0,51,550,21407,1
"Block Group 2, Census Tract 215.03, Chesapeake city, Virginia",515500215032,135,135,0,0,0,0,0,0,0,0,51,550,21503,2
"Block Group 1, Census Tract 215.05, Chesapeake city, Virginia",515500215051,231,231,0,0,0,0,0,0,0,0,51,550,21505,1
"Block Group 1, Census Tract 215.07, Chesapeake city, Virginia",515500215071,15,0,15,0,0,0,0,0,0,0,51,550,21507,1
"Block Group 1, Census Tract 216.02, Chesapeake city, Virginia",515500216021,0,0,0,0,0,0,0,0,0,0,51,550,21602,1
"Block Group 4, Census Tract 216.02, Chesapeake city, Virginia",515500216024,0,0,0,0,0,0,0,0,0,0,51,550,21602,4
"Block Group 1, Census Tract 216.04, Chesapeake city, Virginia",515500216041,39,0,0,0,0,0,39,0,0,0,51,550,21604,1
"Block Group 3, Census Tract 216.05, Chesapeake city, Virginia",515500216053,20,20,0,0,0,0,0,0,0,0,51,550,21605,3
"Block Group 2, Census Tract 602, Covington city, Virginia",515800602002,36,17,19,0,0,0,0,0,0,0,51,580,60200,2
"Block Group 2, Census Tract 1, Danville city, Virginia",515900001002,3,0,0,0,0,0,3,0,0,0,51,590,100,2
"Block Group 1, Census Tract 2, Danville city, Virginia",515900002001,90,0,90,0,0,0,0,0,0,0,51,590,200,1
"Block Group 3, Census Tract 2, Danville city, Virginia",515900002003,128,128,0,0,0,0,0,0,0,0,51,590,200,3
"Block Group 3, Census Tract 3, Danville city, Virginia",515900003003,14,0,0,0,0,0,14,0,0,0,51,590,300,3
"Block Group 3, Census Tract 4, Danville city, Virginia",515900004003,0,0,0,0,0,0,0,0,0,0,51,590,400,3
"Block Group 1, Census Tract 6, Danville city, Virginia",515900006001,78,78,0,0,0,0,0,0,0,0,51,590,600,1
"Block Group 1, Census Tract 7, Danville city, Virginia",515900007001,83,52,0,0,0,0,3,28,3,25,51,590,700,1
"Block Group 1, Census Tract 8, Danville city, Virginia",515900008001,0,0,0,0,0,0,0,0,0,0,51,590,800,1
"Block Group 3, Census Tract 8, Danville city, Virginia",515900008003,57,25,0,0,0,0,0,32,32,0,51,590,800,3
"Block Group 3, Census Tract 9, Danville city, Virginia",515900009003,0,0,0,0,0,0,0,0,0,0,51,590,900,3
"Block Group 3, Census Tract 10, Danville city, Virginia",515900010003,0,0,0,0,0,0,0,0,0,0,51,590,1000,3
"Block Group 2, Census Tract 12, Danville city, Virginia",515900012002,0,0,0,0,0,0,0,0,0,0,51,590,1200,2
"Block Group 1, Census Tract 14, Danville city, Virginia",515900014001,0,0,0,0,0,0,0,0,0,0,51,590,1400,1
"Block Group 1, Census Tract 8901, Emporia city, Virginia",515958901001,192,45,0,0,0,0,0,147,0,147,51,595,890100,1
"Block Group 3, Census Tract 8901, Emporia city, Virginia",515958901003,31,31,0,0,0,0,0,0,0,0,51,595,890100,3
"Block Group 3, Census Tract 3004, Fairfax city, Virginia",516003004003,128,123,0,0,0,0,0,5,5,0,51,600,300400,3
"Block Group 2, Census Tract 9304, Halifax County, Virginia",510839304002,0,0,0,0,0,0,0,0,0,0,51,83,930400,2
"Block Group 1, Census Tract 9305, Halifax County, Virginia",510839305001,0,0,0,0,0,0,0,0,0,0,51,83,930500,1
"Block Group 4, Census Tract 9305, Halifax County, Virginia",510839305004,62,39,0,0,0,0,23,0,0,0,51,83,930500,4
"Block Group 1, Census Tract 9306.02, Halifax County, Virginia",510839306021,9,0,0,0,0,0,1,8,8,0,51,83,930602,1
"Block Group 2, Census Tract 9308, Halifax County, Virginia",510839308002,0,0,0,0,0,0,0,0,0,0,51,83,930800,2
"Block Group 2, Census Tract 3201, Hanover County, Virginia",510853201002,158,0,0,0,0,0,51,107,107,0,51,85,320100,2
"Block Group 1, Census Tract 3202, Hanover County, Virginia",510853202001,14,14,0,0,0,0,0,0,0,0,51,85,320200,1
"Block Group 3, Census Tract 3202, Hanover County, Virginia",510853202003,17,17,0,0,0,0,0,0,0,0,51,85,320200,3
"Block Group 3, Census Tract 3203, Hanover County, Virginia",510853203003,21,21,0,0,0,0,0,0,0,0,51,85,320300,3
"Block Group 3, Census Tract 3204, Hanover County, Virginia",510853204003,16,6,10,0,0,0,0,0,0,0,51,85,320400,3
"Block Group 3, Census Tract 3205, Hanover County, Virginia",510853205003,28,0,0,0,20,0,0,8,8,0,51,85,320500,3
"Block Group 3, Census Tract 3206.01, Hanover County, Virginia",510853206013,230,53,0,0,0,0,177,0,0,0,51,85,320601,3
"Block Group 1, Census Tract 3207.01, Hanover County, Virginia",510853207011,0,0,0,0,0,0,0,0,0,0,51,85,320701,1
"Block Group 2, Census Tract 3207.02, Hanover County, Virginia",510853207022,9,9,0,0,0,0,0,0,0,0,51,85,320702,2
"Block Group 2, Census Tract 3208.03, Hanover County, Virginia",510853208032,0,0,0,0,0,0,0,0,0,0,51,85,320803,2
"Block Group 1, Census Tract 3210.04, Hanover County, Virginia",510853210041,57,57,0,0,0,0,0,0,0,0,51,85,321004,1
"Block Group 1, Census Tract 3211, Hanover County, Virginia",510853211001,0,0,0,0,0,0,0,0,0,0,51,85,321100,1
"Block Group 1, Census Tract 3212.01, Hanover County, Virginia",510853212011,97,97,0,0,0,0,0,0,0,0,51,85,321201,1
"Block Group 1, Census Tract 3212.02, Hanover County, Virginia",510853212021,0,0,0,0,0,0,0,0,0,0,51,85,321202,1
"Block Group 1, Census Tract 3213, Hanover County, Virginia",510853213001,47,47,0,0,0,0,0,0,0,0,51,85,321300,1
"Block Group 4, Census Tract 3213, Hanover County, Virginia",510853213004,0,0,0,0,0,0,0,0,0,0,51,85,321300,4
"Block Group 2, Census Tract 3214.02, Hanover County, Virginia",510853214022,9,9,0,0,0,0,0,0,0,0,51,85,321402,2
"Block Group 2, Census Tract 2001.06, Henrico County, Virginia",510872001062,276,16,185,0,0,0,56,19,19,0,51,87,200106,2
"Block Group 1, Census Tract 2001.08, Henrico County, Virginia",510872001081,0,0,0,0,0,0,0,0,0,0,51,87,200108,1
"Block Group 2, Census Tract 2001.09, Henrico County, Virginia",510872001092,60,23,0,0,0,0,14,23,23,0,51,87,200109,2
"Block Group 1, Census Tract 2001.22, Henrico County, Virginia",510872001221,219,219,0,0,0,0,0,0,0,0,51,87,200122,1
"Block Group 1, Census Tract 2001.23, Henrico County, Virginia",510872001231,0,0,0,0,0,0,0,0,0,0,51,87,200123,1
"Block Group 1, Census Tract 2001.24, Henrico County, Virginia",510872001241,19,19,0,0,0,0,0,0,0,0,51,87,200124,1
"Block Group 1, Census Tract 2001.25, Henrico County, Virginia",510872001251,0,0,0,0,0,0,0,0,0,0,51,87,200125,1
"Block Group 4, Census Tract 2001.25, Henrico County, Virginia",510872001254,91,8,7,17,0,0,59,0,0,0,51,87,200125,4
"Block Group 3, Census Tract 2001.34, Henrico County, Virginia",510872001343,23,0,0,0,0,0,23,0,0,0,51,87,200134,3
"Block Group 1, Census Tract 2001.36, Henrico County, Virginia",510872001361,57,0,0,0,0,0,57,0,0,0,51,87,200136,1
"Block Group 2, Census Tract 2001.37, Henrico County, Virginia",510872001372,52,52,0,0,0,0,0,0,0,0,51,87,200137,2
"Block Group 3, Census Tract 2001.38, Henrico County, Virginia",510872001383,0,0,0,0,0,0,0,0,0,0,51,87,200138,3
"Block Group 3, Census Tract 2001.39, Henrico County, Virginia",510872001393,15,15,0,0,0,0,0,0,0,0,51,87,200139,3
"Block Group 1, Census Tract 2001.41, Henrico County, Virginia",510872001411,190,190,0,0,0,0,0,0,0,0,51,87,200141,1
"Block Group 1, Census Tract 2001.42, Henrico County, Virginia",510872001421,131,104,0,2,0,0,25,0,0,0,51,87,200142,1
"Block Group 1, Census Tract 2001.43, Henrico County, Virginia",510872001431,69,14,0,0,0,0,0,55,55,0,51,87,200143,1
"Block Group 3, Census Tract 2001.44, Henrico County, Virginia",510872001443,0,0,0,0,0,0,0,0,0,0,51,87,200144,3
"Block Group 1, Census Tract 2001.46, Henrico County, Virginia",510872001461,0,0,0,0,0,0,0,0,0,0,51,87,200146,1
"Block Group 1, Census Tract 2001.47, Henrico County, Virginia",510872001471,41,0,0,0,0,0,0,41,0,41,51,87,200147,1
"Block Group 3, Census Tract 3005, Fairfax city, Virginia",516003005003,154,61,0,0,0,0,0,93,93,0,51,600,300500,3
"Block Group 1, Census Tract 5002, Falls Church city, Virginia",516105002001,160,160,0,0,0,0,0,0,0,0,51,610,500200,1
"Block Group 4, Census Tract 5002, Falls Church city, Virginia",516105002004,185,15,0,13,0,0,157,0,0,0,51,610,500200,4
"Block Group 2, Census Tract 5003, Falls Church city, Virginia",516105003002,277,72,17,0,0,0,147,41,41,0,51,610,500300,2
"Block Group 2, Census Tract 901, Franklin city, Virginia",516200901002,0,0,0,0,0,0,0,0,0,0,51,620,90100,2
"Block Group 1, Census Tract 902, Franklin city, Virginia",516200902001,12,12,0,0,0,0,0,0,0,0,51,620,90200,1
"Block Group 1, Census Tract 1, Fredericksburg city, Virginia",516300001001,55,51,0,0,0,0,0,4,4,0,51,630,100,1
"Block Group 1, Census Tract 2.01, Fredericksburg city, Virginia",516300002011,69,51,0,0,0,0,18,0,0,0,51,630,201,1
"Block Group 1, Census Tract 2.02, Fredericksburg city, Virginia",516300002021,84,59,0,0,0,0,0,25,25,0,51,630,202,1
"Block Group 1, Census Tract 3.02, Fredericksburg city, Virginia",516300003021,40,30,0,0,0,0,10,0,0,0,51,630,302,1
"Block Group 1, Census Tract 4, Fredericksburg city, Virginia",516300004001,302,29,94,0,0,0,175,4,0,4,51,630,400,1
"Block Group 1, Census Tract 5, Fredericksburg city, Virginia",516300005001,480,0,30,0,0,0,439,11,0,11,51,630,500,1
"Block Group 4, Census Tract 5, Fredericksburg city, Virginia",516300005004,289,216,0,0,0,0,0,73,73,0,51,630,500,4
"Block Group 2, Census Tract 701.01, Galax city, Virginia",516400701012,21,0,0,0,0,0,0,21,21,0,51,640,70101,2
"Block Group 5, Census Tract 101.04, Hampton city, Virginia",516500101045,246,0,0,0,0,0,33,213,201,12,51,650,10104,5
"Block Group 2, Census Tract 103.04, Hampton city, Virginia",516500103042,464,251,0,0,0,0,149,64,0,64,51,650,10304,2
"Block Group 1, Census Tract 103.06, Hampton city, Virginia",516500103061,44,20,24,0,0,0,0,0,0,0,51,650,10306,1
"Block Group 4, Census Tract 103.06, Hampton city, Virginia",516500103064,14,0,0,0,0,0,0,14,14,0,51,650,10306,4
"Block Group 3, Census Tract 103.07, Hampton city, Virginia",516500103073,159,0,0,0,0,0,159,0,0,0,51,650,10307,3
"Block Group 3, Census Tract 103.09, Hampton city, Virginia",516500103093,32,11,21,0,0,0,0,0,0,0,51,650,10309,3
"Block Group 2, Census Tract 103.10, Hampton city, Virginia",516500103102,0,0,0,0,0,0,0,0,0,0,51,650,10310,2
"Block Group 2, Census Tract 103.11, Hampton city, Virginia",516500103112,41,26,0,0,0,0,1,14,14,0,51,650,10311,2
"Block Group 3, Census Tract 103.12, Hampton city, Virginia",516500103123,21,21,0,0,0,0,0,0,0,0,51,650,10312,3
"Block Group 2, Census Tract 103.15, Hampton city, Virginia",516500103152,371,83,52,0,0,0,236,0,0,0,51,650,10315,2
"Block Group 3, Census Tract 103.16, Hampton city, Virginia",516500103163,172,97,0,0,0,0,0,75,75,0,51,650,10316,3
"Block Group 3, Census Tract 104, Hampton city, Virginia",516500104003,0,0,0,0,0,0,0,0,0,0,51,650,10400,3
